"uri","title","popularity","base_popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","n_artists","n_genres","followers"
"63CSozvYUEudPp12679UVF","Don't Worry (with Ray Dalton) - Radio Edit",2.79644081269064,67,0.811,0.699,7,-5.211,1,0.114,0.0726,1.38e-06,0.148,0.733,122.987,214789,4,2,2,403784
"63OFKbMaZSDZ4wtesuuq6f","Born To Be Wild",6.24588364537026,65,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373,4,1,1,1196877
"63OQupATfueTdZMWTxW03A","Karma Police",2.23600547512801,81,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264067,4,1,1,6671936
"63SevszngYpZOwf63o61K4","Nevermind",2.10279753113687,73,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,4,1,1,586979
"63T7DJ1AFDD6Bn8VzG6JE8","Paint It, Black",4.47351143239126,82,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267,4,1,1,11195069
"63aj87TQG6F3RVO5nbG2VQ","In Da Getto",3.038721262641,88,0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,131067,4,2,2,31610457
"63mdY4U0KvnbMkUEc7FHN8","L'ultima notte",3.14078940484569,68,0.618,0.687,2,-5.603,1,0.0446,0.268,0,0.126,0.398,94.037,157566,4,1,1,257510
"63tlZzersJQ4qqMuFtsnXl","I",1.96730396215969,53,0.663,0.719,4,-8.325,0,0.117,0.127,0.495,0.0494,0.0334,121.985,432000,4,1,1,63181
"648TTtYB0bH0P8Hfy0FmkL","Unforgettable",3.16163100645657,85,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,191973,3,1,1,1738064
"649tz8MtbCHSTEzNBw7c1Q","Quiéreme",6.10026691152904,62,0.703,0.663,2,-5.102,1,0.0698,0.443,6.16e-05,0.0982,0.384,175.985,191587,4,1,1,146763
"64BbK9SFKH2jk86U3dGj2P","Otherside",2.6079629188017,85,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4,1,1,17285639
"64lvpy9aIQCQZjdejKMKNj","IL MIO AMICO (feat. Fabri Fibra)",2.92707856734515,69.5,0.668,0.881,6,-4.032,0,0.0593,0.0119,0,0.142,0.703,109.984,209045,4,2,2,1122136
"64rAMQdWQLkGVweIIMg16Q","O",2.8777358228104,51,0.594,0.237,6,-11.014,0,0.0567,0.875,0,0.125,0.303,121.39,228693,4,1,1,46036
"652aLoeBCgIj0g1aCoKnGN","L'uomo nel mirino",1.58801947162968,67,0.741,0.51,11,-8.502,0,0.436,0.0541,1.41e-06,0.173,0.56,94.148,196493,4,1,1,1122136
"658I1uDnmLSiltFCf98AWE","RIP Roach",2.01347365706532,86.5,0.727,0.62,8,-6.443,1,0.306,0.398,0,0.0926,0.555,105.003,169979,4,2,1,33466773
"658QJ4p8WcbT3O7iWLpO1D","Scary Garry",6.70197840905351,66,0.812,0.974,8,-2.327,1,0.227,0.695,0.512,0.582,0.064,153.979,99748,4,3,2,77690
"65E62rOSbm7SZbAMYjNTJq","Pride (In The Name Of Love) - Remastered 2009",2.52132824077956,82,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,228427,4,1,1,9202175
"65NTcXUtOb27NHKQ4fAcw0","'39 - Remastered 2011",1.57944044796409,90,0.524,0.571,8,-9.686,1,0.0273,0.0271,0,0.111,0.373,101.626,210800,4,1,1,38849077
"65OR4ywy8Cgs3FDHK82Idl","Higher Power",2.35212429889684,93,0.507,0.832,10,-5.931,1,0.0425,0.00643,1.6e-05,0.229,0.485,177.894,206682,4,1,1,33384131
"65OVbaJR5O1RmwOQx0875b","Wants and Needs (feat. Lil Baby)",2.56590791540028,95.5,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956,4,2,1,59845429
"65bM8F5KQPK4idHTJJbZEA","LOVE BANDANA – feat. Tedua",1.58326882117613,67.33333333,0.68,0.774,4,-6.671,1,0.118,0.294,0,0.12,0.557,77.478,212880,4,3,1,1268368
"65iFPerfLwgW9Hq2LUK67A","Y",0.668940232748957,39.5,0.576,0.76,6,-9.73,1,0.294,0.0521,0,0.0833,0.355,90.164,359672,4,2,1,25315
"65irrLqfCMRiO3p87P4C0D","Frosty The Snowman",4.88757746784369,82,0.579,0.502,8,-7.57,1,0.0513,0.733,0,0.281,0.836,76.816,131733,4,1,1,2096096
"664N81BanO9zNURGi2iliG","Dime Que Sí",3.91801549139661,80,0.899,0.48,9,-6.196,1,0.06,0.326,0,0.0735,0.392,94.011,211103,4,2,1,2241113
"66L5fGtLAl0aaBIt2jNEIs","Extendo RMX (feat. Paky, Shiva & Geolier)",3.79563280334447,69.25,0.802,0.73,8,-4.814,1,0.348,0.0816,0,0.0963,0.75,135.99,254118,4,4,1,681426
"66S2z95FN3nUAr9S1gUIsp","Ella",7.5575477924466,77,0.852,0.593,6,-5.892,1,0.0702,0.386,0.168,0.154,0.87,90.002,221407,4,1,1,369578
"66UkKyxN5YbJl9z7YamQOR","Mon Cheri (feat. Sfera Ebbasta)",1.19861082970586,78,0.887,0.667,6,-5.681,0,0.0484,0.316,0,0.119,0.493,130.032,181867,4,2,1,4602336
"66UrXYsDmlVgVsc1MBzmAW","Lonely",3.14558956519348,73,0.788,0.787,10,-3.474,0,0.139,0.0313,0.000185,0.109,0.376,135.071,168889,3,2,2,321208
"66bi4TD2uLO8bCyNiVwYSa","Fare su",-0.323903764810802,67,0.675,0.608,5,-6.884,0,0.264,0.324,3.9e-06,0.105,0.416,139.954,157367,4,1,1,435006
"66e0QrCrtcN5WCnTCGPYRR","Lacrime da bere",2.0423607381699,50,0.455,0.676,5,-7.28,1,0.0596,0.577,0,0.704,0.607,154.611,162968,4,1,1,26774
"66l5RSJ4kvo9FUHqZ4x7Ti","Nessuno Vuole Essere Robin",2.6012468014161,65,0.522,0.428,2,-9.985,1,0.0307,0.566,0,0.11,0.208,138.051,284480,4,1,1,818589
"66tVtoFKxaV62FBk5ihSPM","Antartide",0.976808885466359,73,0.589,0.853,4,-3.01,1,0.0483,0.463,0,0.0769,0.303,169.934,274720,4,1,1,655002
"673d3mKBmFj3tWzQ1NomVa","Panette",0.89010270178033,80,0.875,0.616,8,-7.266,1,0.0564,0.493,0,0.148,0.357,130.045,195692,4,1,1,4602336
"67BtfxlNbhBmCDR2L2l8qd","MONTERO (Call Me By Your Name)",1.85804405639716,91,0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,137876,4,1,1,8603782
"67FSCUq3DOPW9QLqAM9Aqp","BeVo TuTTa La NoTTe (feat. Drast,Olly)",3.01050587509294,55.33333333,0.698,0.844,6,-4.96,1,0.235,0.127,0,0.0546,0.934,82.001,168427,4,3,2,430154
"67XyC1GdSkKb9sbRRkUDXS","Shotta Flow (Feat. Blueface) [Remix]",2.44449215282141,78.5,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,176632,4,2,2,4681071
"67hrjAADLBwRKlzwGlE9GY","Zoids",1.22776519067681,51,0.687,0.785,6,-6.125,0,0.0403,0.0107,0,0.0788,0.595,138.052,182867,4,1,1,61764
"67mgz7S5y7hnCE63YBjfO6","Holly Jolly Christmas",1.97874106727484,93,0.609,0.427,0,-8.639,1,0.0417,0.857,0,0.0898,0.741,151.433,121527,4,1,1,4944547
"67rBPNMoBKLXgUnpXQszs0","Pasta E Molliche",3.37506522881461,67,0.602,0.609,0,-9.688,0,0.155,0.469,0,0.119,0.192,119.108,171067,4,1,1,873064
"67vjEOTkBppbVLUUq5mEJz","7 miliardi",3.59700890568547,66.33333333,0.307,0.74,1,-4.089,1,0.14,0.0324,0.000678,0.486,0.362,142.92,167090,3,3,2,342441
"68IdVYvha4ZcXVdLPAs7So","D",2.22748347518822,21,0,0,0,-18.893,1,0,0,0,0,0,0,182988,0,1,1,177
"68XxRUKERaSVkMLjtl4o94","Dalle popolari",0.569164652425277,58,0.775,0.67,1,-7.898,0,0.234,0.349,0,0.298,0.373,115.977,155172,4,1,1,35656
"68av1mZz0VsIYXJWATZWUW","Zemër",2.39338319365082,67.5,0.782,0.864,11,-2.918,0,0.053,0.299,0,0.0876,0.941,156.989,224713,4,2,1,2925364
"68uODthkpaX3CBAmiHped2","S",3.3362306249132,1,0.309,0.333,5,-16.281,1,0.0393,0.889,0.939,0.112,0.0138,122.847,116293,4,1,1,33
"68vHb4HIaegbxjSmT0NaLv","Elvis (feat. Guè Pequeno)",1.21801594057679,62,0.748,0.749,0,-3.13,1,0.0366,0.086,5.4e-06,0.373,0.377,103.46,172785,4,3,3,1778304
"68vom3bFBcSzohVB8AjexB","Me & My B",0.795050690694686,70.5,0.741,0.488,0,-5.918,0,0.293,0.296,0,0.688,0.674,153.977,148831,4,2,2,1778304
"695AOnYHYnvHIMaTNKjkA5","Felicità puttana",2.1605334298531,60,0.692,0.856,0,-4.816,1,0.127,0.00763,1.89e-05,0.305,0.686,93.975,219807,4,1,1,1049010
"695CTjHEL9mQpfeUIaJB2e","What About Us? - Radio Mix",-0.642316132934757,35.66666667,0.532,0.711,10,-1.608,0,0.361,0.246,0,0.309,0.739,186.268,237200,4,3,2,2504523
"69LvvkHnFFnX3d5eNObtMo","kiss kiss",1.8724043983493,85,0.569,0.85,1,-5.134,1,0.055,0.000279,0,0.337,0.769,162.061,138097,4,1,1,4243896
"69PcHXQe4GhorDgV7gTXAw","Weekend (feat. ???)",3.06054489996647,67,0.62,0.608,10,-8.309,0,0.362,0.64,0,0.153,0.537,85.876,259500,4,1,1,873064
"69QHm3pustz01CJRwdo20z","Hells Bells",2.1836062931518,85,0.389,0.873,4,-4.768,0,0.0475,0.00532,0.0055,0.273,0.303,106.767,312293,4,1,1,21816157
"69Sy7207dnixZ6w7RSV9Kb","RISE",3.80433597299134,73,0.459,0.663,8,-5.939,0,0.1,0.0169,0,0.0621,0.412,176.791,192881,4,4,3,1278543
"69W3X5r67rkyFd0dRodpzV","Zanarkand Piano",-0.240868065985486,75,0.672,0.0291,7,-25.929,1,0.0675,0.994,0.947,0.105,0.265,160.126,75356,3,1,1,61507
"69cldoo3NjL7PBVdSHUmkx","Zingaro",0.455779696140943,57,0.713,0.656,8,-5.245,1,0.0955,0.363,0,0.172,0.577,75.004,192260,4,2,2,54188
"69d3X2Nv5AWHUeTktfOqpV","Simba",1.42453970728869,73,0.752,0.5,1,-7.143,1,0.142,0.038,0.00231,0.11,0.43,97.963,199000,4,1,1,629141
"69vToJ9BMbbLlFZo7k7A7B","You Are The Reason",5.83066606387144,83,0.329,0.235,10,-7.699,1,0.0303,0.918,0,0.137,0.22,171.006,204326,3,1,1,3858168
"69xVAPQLVDzbpwgyA4UYEV","Idee chiare",3.26784344526576,70,0.81,0.543,2,-9.279,1,0.899,0.0161,0,0.0909,0.499,82.99,174940,4,1,1,599903
"69y9v4GdbxOaeDqL6guhCs","Cara - Remastered 2020 in 192 KHz",2.86121721344367,63,0.639,0.689,0,-7.689,1,0.0352,0.391,5.73e-05,0.1,0.679,128.739,339600,4,1,1,811801
"6A2S1AAwT6FKNBW5cfCTse","Like This Like That (feat. Yung Snapp & MV Killa)",4.18593984356952,67.33333333,0.838,0.542,8,-8.214,0,0.101,0.0419,1.43e-06,0.0956,0.373,100.025,157396,4,3,2,1124263
"6A3axRTw93LhvnlQLFmi7S","Dicono Di Me",2.46430397348068,65,0.496,0.791,10,-6.497,1,0.0484,0.168,8.54e-05,0.14,0.585,150.053,230427,4,1,1,818589
"6ADSaE87h8Y3lccZlBJdXH","With Or Without You - Remastered",3.22454587911437,82,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516,4,1,1,9202175
"6ALRDN1Nfx4F2wLtCUm2pc","Dagli una spinta",2.78301169026412,55,0.766,0.55,5,-4.268,1,0.0371,0.271,0,0.249,0.729,126.941,142093,4,1,1,10718
"6ATgDc6e4sPn84hvJsAmPt","hate u love u",2.95391249652137,74,0.407,0.416,6,-8.915,0,0.174,0.656,0,0.0981,0.246,176.947,175467,4,1,1,1749059
"6Ahg1hncxUdK0ICqU03BCu","Superclassico",1.93697167928998,73,0.623,0.663,11,-6.458,1,0.142,0.0624,4.49e-06,0.0922,0.346,149.91,172200,4,1,1,629141
"6AsF1pBjFMIEMXuA8JgRag","Dolce Vita",5.37592762322888,51,0.881,0.738,5,-9.124,0,0.0406,0.189,0.00205,0.0602,0.958,121.956,451427,4,1,1,14357
"6AtZLIzUINvExIUy4QhdjP","I Knew You Were Trouble (Taylor's Version)",1.83030297729108,100,0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,219760,4,1,1,47362363
"6AuTg5HcKndQ4baqOSBE2I","MALA",1.93223248293194,84,0.719,0.825,5,-3.627,0,0.0424,0.689,0,0.103,0.789,100.006,206550,4,2,2,19898521
"6BNMAb82xLiPv1ZngMQOBK","Iside (feat. Luchè)",3.95985214579151,69.5,0.714,0.795,11,-6.956,0,0.293,0.125,0,0.146,0.668,84.965,152733,4,2,1,712487
"6BPKQ6mL08zl3KvPeqJ65Q","iPhone & Motorola RMX (feat. Boro Boro)",4.23954104871342,47.25,0.783,0.408,5,-12.861,0,0.617,0.168,0,0.112,0.742,150.085,294400,4,4,2,262300
"6BVjuQGyLXDrGbdJMlCoLD","roma milano.",4.96040002586041,52,0.525,0.745,11,-5.321,0,0.0418,0.323,0,0.132,0.222,102.885,160076,4,1,1,89666
"6BWss9k0eYlgBmU2UUVZt4","Più Lei Che Noi (feat. Rkomi)",1.43588195756178,70.33333333,0.475,0.795,11,-5.044,0,0.282,0.00691,0,0.145,0.34,80.736,183704,4,3,1,1374030
"6BeOJPXMstvXolxKbL09kR","My Universe - SUGA's Remix",2.32108625392007,89,0.558,0.832,4,-5.904,1,0.0435,0.00119,0,0.0637,0.5,107.043,188234,4,3,2,43535091
"6BfUQLZUufrF08faHfiwSl","M",3.07385732962215,50,0.314,0.482,0,-12.015,1,0.0358,0.106,1.15e-05,0.281,0.394,80.833,275333,4,1,1,267698
"6Bjtr3tPdto5nyuLYf61sN","Cold Water (feat. Justin Bieber & MØ)",2.26531886721952,83.66666667,0.608,0.798,6,-5.092,0,0.0432,0.0736,0,0.156,0.501,92.943,185352,4,3,2,54848934
"6Bmf9lC2eyOt580R5gxj0I","F",-1.05866081058307,4,0.124,0.627,6,-28.565,0,0.0525,0.702,0.977,0.667,1e-05,88.248,60029,4,1,1,27
"6C7oJFOk0WX01wH1KMebaY","Amore che vieni, amore che vai",3.06121475712391,63,0.398,0.362,8,-10.892,0,0.0294,0.773,0.0128,0.155,0.509,98.87,168173,3,1,1,869530
"6CDzDgIUqeDY5g8ujExx2f","Heat Waves",4.2047408161276,87,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,1,1,2298318
"6CKoWCWAqEVWVjpeoJXyNH","Shape Of My Heart",3.73765651241897,77,0.537,0.373,6,-10.081,0,0.0331,0.691,0.000915,0.083,0.244,83.936,279227,4,1,1,2475799
"6CMe1fbUExwx1iAuqMA5gF","L'importante",2.72298002291797,63,0.691,0.711,4,-6.506,0,0.224,0.144,0,0.111,0.19,102.594,216408,4,1,1,291336
"6ChsRiZ5S1tDhMal9GAPna","Solo cose belle",3.257355786413,44,0.673,0.845,5,-3.471,1,0.115,0.122,0,0.25,0.566,107.951,164651,4,1,1,12083
"6CiB4YlbfoFZku2tRzSdRO","Cella 1",3.99431054579602,71,0.802,0.415,0,-8.219,1,0.195,0.0844,0.00908,0.066,0.258,89.984,154000,4,1,1,201528
"6CuWMcgY57r7qjYEIgosYt","La Pioggia Alla Domenica",2.50023944750336,69,0.555,0.925,7,-4.306,1,0.0546,0.0171,0,0.138,0.287,156.049,218947,4,1,1,2530903
"6D2TCm4nf5nxAcdGJ7w3QP","Qué Más Pues?",2.80614620539831,90,0.903,0.817,8,-3.972,1,0.095,0.0272,0.000311,0.242,0.732,102.014,217360,4,2,2,31610457
"6D2tOVX5MMl8jNVkwsFaWg","Let's Get It Started",0.797071646776228,86,0.831,0.76,6,-4.184,1,0.0807,0.167,0,0.0871,0.865,113.969,146813,4,1,1,5076272
"6D3t4w54PgLNGQ48R7th7R","LIFE AFTER SALEM",1.23065255683448,91,0.392,0.579,0,-5.284,0,0.0354,0.0141,4.87e-05,0.101,0.253,143.664,210682,4,1,1,8603782
"6D5UZLg2BliigeAmTgpESj","SOGNI LUCIDI ⊰⊱ (con CARL BRAVE & ROSA CHEMICAL)",2.45738809528877,64.66666667,0.727,0.705,2,-6.235,0,0.047,0.0313,1.09e-05,0.155,0.672,109.027,186979,4,3,1,664291
"6DAq883B9cip8V5RXC5rKU","Non Dormo Mai (feat. Luchè, Tedua & Generic Animal)",2.22410475693622,64,0.753,0.661,10,-7.181,0,0.136,0.243,7.12e-06,0.138,0.283,129.972,229077,4,5,2,1268368
"6DEMMeWXfmFAXgDUMMzeg6","All I Ask",3.74916886887058,96,0.591,0.28,4,-5.494,1,0.0283,0.889,0,0.124,0.348,141.916,271800,4,1,1,32617041
"6DGRzK3n3XAAsBTN99ruvw","Defcon1",4.63920294020442,72,0.767,0.709,1,-7.123,1,0.346,0.0506,2.9e-06,0.119,0.357,77.96,103825,4,1,1,1124263
"6DGl9TtxYTpMFrmZa1mwEz","Centro (feat. Coez)",3.20581038774916,72.5,0.57,0.715,9,-5.973,0,0.113,0.291,0,0.358,0.296,117.239,184305,4,2,1,1770059
"6DQeNYWn9lbwxeYAXzu7IE","Rapina (feat. Neima Ezza)",3.88641946053757,67,0.393,0.637,0,-7.648,1,0.351,0.143,0,0.465,0.421,77.653,274458,3,2,1,201528
"6DUBKUA9vyF8UxN0VT8bJs","Uramaki",3.9825971039173,66,0.446,0.822,0,-5.734,1,0.118,0.000759,0,0.3,0.458,173.978,176640,4,1,1,911899
"6DW6aDnyAJW38E54i80m3q","La vita è adesso",4.07206747388072,60,0.684,0.415,0,-14.768,1,0.0343,0.293,0,0.087,0.392,122.193,325360,4,1,1,679198
"6DZ0ut4MATfUe4YMsNOPHy","Rockin' Around the Christmas Tree",5.55210210665755,83,0.682,0.641,8,-8.904,1,0.0384,0.564,0,0.224,0.824,141.003,126146,4,1,1,245897
"6DdC4I8ENm7zHH9Jy9pFg4","VACAXIONES",4.02604541883347,84,0.567,0.686,6,-5.096,1,0.119,0.147,0,0.118,0.427,92.416,186693,4,1,1,883701
"6DhRYmgbtdXQlJ638xaHGt","Sabato",3.16373352883937,66,0.688,0.769,9,-6.318,0,0.0436,0.0241,0,0.0992,0.51,129.022,246933,4,1,1,2074571
"6Dy1jexKYriXAVG6evyUTJ","OUT OUT (feat. Charli XCX & Saweetie)",4.22547810218116,81,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604,4,4,2,2509266
"6E90gq0KO6FYZVOXx8kCcC","Astronaut In The Ocean",2.23509768492839,77,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,132780,4,1,1,513352
"6EDO9iiTtwNv6waLwa1UUq","POPSTAR (feat. Drake)",2.19877428575018,90,0.8,0.56,5,-4.818,0,0.261,0.057,0,0.134,0.45,163.071,200221,4,2,1,59845429
"6EM7JApNrP4fftMlDsOAZG","White Christmas (with Shania Twain)",2.81030985149236,84.5,0.628,0.484,10,-7.588,1,0.0319,0.469,1.23e-05,0.126,0.642,63.476,216627,4,2,2,4944547
"6EQR7Y5vVZFiPD0RUECIDv","A Un Paso De La Luna - Remix",3.18432475409361,75.66666667,0.791,0.915,10,-2.48,1,0.0809,0.0622,0,0.244,0.732,121.948,194262,4,3,2,6701545
"6Ea3XWTZ3mQTJx5gFtmqpx","F",-1.08723837777641,45,0.669,0.82,0,-6.751,1,0.0735,0.189,0.863,0.11,0.359,130.048,230800,4,1,1,71215
"6EfBMJQwe2xLgldra6DaYp","YAYA",1.43919621783745,77,0.672,0.733,11,-5.377,1,0.0566,0.00289,0,0.199,0.354,105.043,149857,4,1,1,6646466
"6ElWuGFrYbsf2mdHWUoGCk","Sempre In Due",1.52226928324679,56,0.596,0.758,9,-7.049,0,0.0802,0.0835,0,0.147,0.551,77.474,190452,4,1,1,492780
"6EnXxXUujKUHnMGzwDEvyp","Fino a farci scomparire",2.38949086482181,52,0.505,0.719,1,-5.541,1,0.0375,0.0488,0,0.0804,0.333,78.52,224987,4,1,1,126152
"6EtKlIQmGPB9SX8UjDJG5s","Formula",2.38149180486793,81,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4,1,1,1776246
"6F2r4HgpJnvKDmkN6JEN6J","As I Am (feat. Khalid)",2.45535395497889,94,0.595,0.543,11,-8.149,1,0.038,0.127,0,0.0975,0.109,99.928,174406,4,2,1,54848934
"6F4aPwKorpMlwcOMEFBELp","Niente Di Nuovo",4.40096930753388,72,0.798,0.524,10,-8.311,0,0.398,0.298,0,0.123,0.487,106.974,156284,4,1,1,1124263
"6FB3v4YcR57y4tXFcdxI1E","I Knew You Were Trouble.",1.73857455985599,100,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,4,1,1,47362363
"6FCWM1nmcM5fEPgS2EUAtB","CRIMINALE",3.32726461244614,77,0.709,0.782,7,-5.24,1,0.0948,0.00381,0.000492,0.152,0.681,160.019,158528,4,1,1,2134380
"6FE2iI43OZnszFLuLtvvmg","Classic",2.48692311137625,73,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4,1,1,949454
"6FFNJlTQi8jES7vCifLil8","Es ist für uns eine Zeit angekommen",-1.44914299687186,38,0.219,0.00804,5,-30.274,1,0.0431,0.993,0.911,0.093,0.217,205.227,133347,4,2,1,41657
"6FLwmdmW77N1Pxb1aWsZmO","Only Time",3.23921705515323,76,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4,1,1,1652266
"6FM7prTIgZCPVNAIfIaERA","Soñando Contigo - Kiko's Rework Of Yotam Avni Remix Edit",4.18583913929433,43.33333333,0.872,0.441,9,-9.795,1,0.0824,0.142,0.0998,0.0868,0.369,125.01,271907,4,3,2,241157
"6FNsCSmNgBqx6VTJQghVlb","LEGGERI LEGGERI",1.88147748268957,73,0.477,0.822,0,-4.723,1,0.293,0.0658,0,0.383,0.53,79.75,205687,4,1,1,1719801
"6FRLCMO5TUHTexlWo8ym1W","Girls Like You (feat. Cardi B) - Cardi B Version",3.34547765014347,87.5,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545,4,2,2,34527078
"6FWkfBaqMneWZCeVnEzln4","Gravità",0.993712304872384,67,0.428,0.557,4,-6.499,1,0.298,0.0639,0,0.156,0.297,82.331,215384,4,1,1,435006
"6FfLg6FFqhCsrFOaHIGkg0","Honeypie",4.30709658091885,67,0.74,0.688,5,-4.361,0,0.0916,0.061,0,0.138,0.935,115.035,135581,4,1,1,176561
"6Fl9MoM9BDk6vwbHqBBZeK","Ay-Oh - Live Aid",1.91906854127967,90,0.215,0.87,2,-10.92,1,0.351,0.881,0.112,0.976,0.462,144.877,41455,3,1,1,38849077
"6FuGJB290AQMAHTfjOYVaK","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",2.44668021016433,89.5,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,192745,4,4,3,54848934
"6FyRXC8tJUh863JCkyWqtk","Adan y Eva",0.919575425331724,80,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4,1,1,14410976
"6G3t9WroSJiK5S66umOfIA","Weekend",14.6476657808414,61.5,0.761,0.939,11,-3.34,0,0.0729,0.0594,0.00158,0.0843,0.88,119.981,170022,4,2,2,8405
"6G5vNAlLT268YWSB0ZVI6J","Non abbiam bisogno di parole",1.23875890698489,45,0.428,0.609,9,-10.231,0,0.0313,0.167,0,0.0822,0.378,84.793,256800,4,1,1,30712
"6GLmGfALwjzCaOiHwgfU7g","Ti dedico il silenzio",3.28910768450162,72,0.661,0.443,8,-9.303,1,0.0688,0.175,0,0.177,0.147,80,234250,4,1,1,2572169
"6GTCOWvhjvdk4pwlfrSjNO","Ne è valsa la pena (feat. Ghali)",2.78620433443151,72,0.593,0.654,5,-4.509,0,0.218,0.115,0,0.231,0.405,120.388,234600,5,2,1,3100308
"6Gbc24EJdvZgpY0b5pNxhA","Tu",4.71939774237685,61,0.663,0.608,4,-11.759,1,0.028,0.549,5.29e-05,0.335,0.824,102.193,251413,4,1,1,246675
"6Gfc34EZrqjbO6si4QqQQP","No Bad Vibes (feat. Guesan)",2.43953632797209,55.75,0.698,0.587,6,-10.631,1,0.0628,0.457,0.000842,0.108,0.273,121.997,243197,4,4,2,104179
"6Gg1gjgKi2AK4e0qzsR7sd","Bandit (with YoungBoy Never Broke Again)",2.07180371737506,92,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323,4,2,1,21538862
"6GqbjGT2Phm490iW8xPqcF","La Triste Storia Dei Ragazzi Di Provincia",2.60218418930747,58.5,0.688,0.741,6,-5.582,1,0.131,0.0102,0,0.168,0.61,123.013,202683,4,2,1,274606
"6GsD646HrIDJJpzoY9T1Rt","Unfollow",2.24883322077622,87.33333333,0.818,0.648,2,-3.847,0,0.131,0.0166,1.01e-05,0.177,0.713,92.019,196727,4,3,1,5102661
"6GtX0jaNL8IjVQfrDBx81z","Bullet With Butterfly Wings - Remastered 2012",3.42278431580462,75,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,4,1,1,3676971
"6GyDY0yE47rfk8pcuKhioh","Make It Wit Chu",2.11497543663334,72,0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.977,290493,4,1,1,2872038
"6GyFP1nfCDB8lbD2bG0Hq9","Midnight City",3.79481590818972,73,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960,4,1,1,1994972
"6Gzvzrq3BQCKYnqIrSRwet","Faraway",2.74187938105106,77,0.577,0.857,4,-6.156,0,0.237,0.221,0.000179,0.0655,0.487,140.003,199600,4,1,1,2134380
"6HDdOPc6FWpMfjC8ebzdRC","Snitch E Impicci (con FSK SATELLITE)",1.51992208272632,58,0.89,0.555,1,-5.632,1,0.125,0.0631,0,0.111,0.265,126.032,202381,4,2,1,508464
"6HSXNV0b4M4cLJ7ljgVVeh","Knockin' On Heaven's Door",4.56015950331994,77,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880,4,1,1,5449948
"6HTJgY7iWWlVLSDHsfHePf","Jefe",2.95473845140372,87,0.648,0.599,7,-8.611,0,0.0799,0.474,6.81e-06,0.121,0.213,120.985,177705,4,1,1,5376715
"6HTVZeVQ9J6Uiq6tHESxU9","Welcome Home, Son",3.66809965704274,63,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,287634,3,1,1,360607
"6HU2kqULaovgvAWLLLbx2X","K",1.64153560843244,66.5,0.492,0.635,1,-6.779,0,0.371,0.265,0,0.122,0.177,174.148,280720,4,2,2,1703523
"6HU7h9RYOaPRFeh0R3UeAr","deja vu",3.64532532177557,92,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507,4,1,1,12088661
