artist,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres
1moxjboGR7GNWYIMWsRjgG,69,77,0.515,0.799,7.666666667,-4.194,0.666666667,0.0561,0.023603333,0,0.103766667,0.323333333,128.6146667,242944.3333,4,1,1
1MpOkNpOlEdTXzJ5INPpwF,54,38.5,0.592,0.614,11,-9.098,0,0.192,0.468,0,0.188,0.285,73.023,247876,4,2,2
1MRiIeZbc0cRuxOafDUCtH,69.05882353,77.6372549,0.591823529,0.762764706,5.705882353,-4.676235294,0.647058824,0.102723529,0.291807647,0,0.225458824,0.505117647,122.2167059,183550.9412,3.882352941,1.470588235,1.235294118
1Mxqyy3pSjf8kZZL4QVxS0,73.68421053,86,0.524315789,0.281263158,5.736842105,-12.80321053,0.842105263,0.043831579,0.708368421,0,0.180942105,0.554210526,122.1154737,170016.8421,3.736842105,1.315789474,1.157894737
1n861RIk6CTAWncgHR9UHg,8,35,0.528,0.866,10,-9.883,0,0.0703,0.098,1,0.272,0.332,127.211,132973,4,1,1
1NAWG3AngjBXyKbmPaz92D,67,63,0.63,0.377,7,-12.857,1,0.0489,0.23,0,0.134,0.492,114.205,158133,4,1,1
1NHdROm8HLgfbar8uCIZGk,51.75,55.5625,0.741875,0.674875,5,-7.457375,0.5,0.1266125,0.40575,0,0.120775,0.2850375,110.08225,159801.5,3.875,1.25,1.125
1nIUhcKHnK6iyumRyoV68C,52,69,0.392,0.524,2,-12.238,0,0.0457,0.794,1,0.0821,0.328,114.709,172547,4,1,1
1NNf3Zix93zZ6REk39stcD,56,45,0.765,0.819,0,-4.733,1,0.0761,0.0952,0,0.0744,0.613,123.071,193110,4,3,1
1noWnd8QFQD9VLxWEeo4Zf,69,62,0.889,0.651,1,-6.563,1,0.0599,0.0512,1,0.0955,0.874,132.938,163759,4,1,1
1nP7zdpk1ok53IBGhMwhb3,52,49,0.372,0.344,8,-15.827,0,0.138,0.694,0,0.1,0.0527,176.049,163817,4,1,1
1ntQKIMIgESKpKoNXVBvQg,26,68,0.77,0.664,0,-6.97,1,0.194,0.0203,0,0.105,0.118,129.998,253493,4,1,1
1nz1nHrmEwE28EGz4Z2fKi,29,28.41666667,0.669,0.63,7,-6.947,1,0.206,0.0249,0,0.134,0.732,82.424,256811,4,12,1
1NZAlPHtdhiK1HzHrQClTj,48,43.33333333,0.872,0.441,9,-9.795,1,0.0824,0.142,1,0.0868,0.369,125.01,271907,4,3,2
1o2NpYGqHiCq7FoiYdyd1x,79,83.66666667,0.514,0.703,8,-6.859,1,0.0298,0.0107,0,0.13,0.356,157.399,230526,4,3,2
1O8X4zxUh4AdAPFttOTlLr,75,65,0.632,0.714,1,-8.924,0,0.063,0.118,1,0.12,0.313,159.938,157944,4,1,1
1Oa0bMld0A3u5OTYfMzp5h,63,80.66666667,0.842,0.738,11,-5.114,0,0.219,0.159,0,0.0917,0.597,85.873,272507,4,3,1
1OAjDaKgg00KCUYqDe68un,61.6,69.83333333,0.7242,0.8124,6.2,-5.9968,0.6,0.06432,0.106016,1,0.22858,0.4904,127.7712,209311.8,4,1.8,1.8
1OB278sOZVSFx5vXqYha83,51,69.66666667,0.932,0.764,7,-3.521,0,0.239,0.371,0,0.119,0.677,119.932,188040,4,3,3
1Ol0z1HOHgUWQIhWCCy6qb,48,41,0.65,0.731,6,-6.525,0,0.052,0.0391,1,0.353,0.871,139.75,32027,4,1,1
1OpHMC7Qo3lY1sVYaTUQrG,41,53,0.663,0.719,4,-8.325,0,0.117,0.127,1,0.0494,0.0334,121.985,432000,4,1,1
1OPtcsoaSmUBHdlblzShKH,0,32,0.587,0.676,10,-7.986,0,0.283,0.0502,0,0.225,0.171,186.874,197240,4,1,1
1OwYxVDNKP9JtSpp5E0uA4,0,43,0.581,0.675,4,-3.911,0,0.0466,0.199,0,0.185,0.613,75.8,166154,5,2,2
1oyUjl52ohRrCv3EL1UdpM,76,65,0.766,0.673,5,-5.066,0,0.239,0.00286,1,0.486,0.705,84.947,169413,4,1,1
1PbtWtrN7jZpd4toqxrjm2,82,71.5,0.734,0.855,6,-4.578,0,0.135,0.0821,0,0.0901,0.54,121.955,139563,4,2,2
1peMGPc1HTn0ZI2QOW49a6,1.5,5,0.2695,0.828,9.5,-7.5825,0,0.05985,0.25,1,0.452,0.3055,139.0625,392960,4,1,1
1PG5WX3LZJHM4p6HO4qMq8,49,55.66666667,0.802,0.719,8,-6.986,1,0.161,0.0988,0,0.106,0.279,138.084,163549,4,3,2
1pgDilWYDWLoOgGjf1iHNu,69.66666667,82.61111111,0.640333333,0.793666667,2,-3.837,0.666666667,0.099966667,0.1146,0,0.232966667,0.755,148.9293333,278951,4,5,1.333333333
1PKErrAhYFdfrDymGHRQRo,81,70.83333334,0.6985,0.626,1.5,-4.206,0.5,0.07775,0.32905,1,0.10215,0.6155,155.9175,136041.5,4,2,1.5
1pPmIToKXyGdsCF6LmqLmI,77,76,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,1,1
1pQWsZQehhS4wavwh7Fnxd,79.57142857,84.55578231,0.715142857,0.725428571,3.428571429,-4.122,0.142857143,0.154357143,0.305257143,0,0.2077,0.777857143,135.134,277115.5714,4,5.285714286,1.571428571
1pv59RDMxb8WKREVPpLDK9,53,46.5,0.744,0.646,0,-7.879,1,0.0725,0.564,0,0.235,0.505,85.042,177352,4,2,1
1Pwd1KP0QpMW7BZq6EdTB0,55,58.66666667,0.686,0.574,1,-8.304,1,0.375,0.153,0,0.289,0.232,150.075,166404,4,3,2
1pwXTLKYycd4kMwiLB0fjt,42,31,0.81,0.632,10,-6.916,0,0.369,0.079,0,0.347,0.701,99.254,243889,4,6,2
1pXa6QH7HpQcw3FCP7MQQk,56.33333333,48.5,0.688333333,0.686666667,9.666666667,-5.159333333,0,0.300333333,0.337,0,0.090666667,0.471333333,150.1126667,143821.6667,4,2,2
1PZQrQESNQJPWZKXPC43nS,32,35,0.695,0.574,8,-8.659,0,0.0799,0.0233,0,0.318,0.423,83.944,139286,4,2,1
1q4ioEGGMSQFjAt24zkXkX,54,52.75,0.862,0.65,1,-7.879,1,0.165,0.15,0,0.094,0.516,125.038,135950,4,4,3
1Qcqz4z3T2dAwxerBQmSyE,6,26,0.486,0.24,10,-14.598,1,0.0367,0.987,1,0.109,0.313,113.04,471938,4,2,1
1QeqGmpgU5Yg74GNcjIIq3,51.75,52.75,0.78325,0.85325,3.5,-4.24675,0.5,0.0471,0.065675,0,0.204375,0.83875,131.76675,189195.25,4,1.25,1
1QfpRUtH14JLoY6F6AYmwt,84,72,0.309,0.883,9,-3.825,1,0.0808,0.0673,1,0.0849,0.312,159.488,195121,4,1,1
1QnpBiLlkXuQDCsYI7YnsK,45,44.5,0.721,0.968,6,-8.478,1,0.034,0.021,0,0.363,0.834,130,258547,4,2,2
1QRj3hoop9Mv5VvHQkwPEp,79.5,73.25,0.4495,0.3455,6,-11.1575,0,0.237,0.6715,0,0.09955,0.213,134.7735,213250.5,4,1.5,1
1qUjOF5fzrpoNycD36b2jZ,83,76,0.778,0.547,2,-7.273,1,0.0489,0.346,1,0.132,0.441,95.002,242733,4,2,2
1R2iRWvuwwokMKGHirNGTD,76,63.5,0.324,0.526,1,-8.543,0,0.099,0.327,1,0.344,0.039,81.027,214204,4,2,1
1r4hJ1h58CWwUQe3MxPuau,70.44444444,85.48148148,0.706777778,0.751,6.666666667,-4.311111111,0.333333333,0.136433333,0.148734444,0,0.153988889,0.681777778,111.5272222,220450,3.888888889,2.444444444,1.888888889
1rmR17cbB34R3cKheHJBDZ,57.5,55.25,0.6815,0.572,5.5,-10.258,1,0.10615,0.1416,0,0.276,0.617,104.0285,221461.5,4,1.5,1
1rs3y69kDwkIdGJcOYngQt,78,63.33333333,0.886,0.427,6,-10.028,1,0.145,0.0312,1,0.0906,0.23,108.034,177184,4,3,1
1ruutHJcECI7cos2n5TqpO,83,78.75,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,252307,4,4,3
1RyvyyTE3xzB2ZywiAwp0i,75.7,89.92666667,0.7843,0.5913,3.4,-6.4853,0.6,0.25721,0.1299419,0,0.18544,0.4756,137.0076,228914.6,4,2.5,1.5
1s2hgNsVWMhlzSnpmbbBlM,47,33.5,0.744,0.51,4,-7.142,1,0.0906,0.664,0,0.171,0.61,125.34,137587,4,2,1
1sBkRIssrMs1AbVkOJbc7a,70,82,0.72,0.691,1,-5.671,1,0.165,0.358,0,0.254,0.633,90.062,165243,4,2,1
1SDzdhISMGaEQzOCaJQ45C,54,61.63888889,0.6315,0.694166667,5.666666667,-6.5065,0.333333333,0.16005,0.224416667,0,0.103183333,0.3705,112.76,198627.3333,4,3.333333333,2.166666667
1sHljqzdPCaYRcFrkHW8if,56,57.44444444,0.782333333,0.617666667,6,-8.483666667,0.666666667,0.180333333,0.348333333,0,0.116666667,0.458333333,125.0436667,174729.3333,4,2.333333333,2
1SNHwWqiB25NsRd6YKoWng,44.5,45.25,0.595,0.701,4,-7.637,0,0.054,0.318,0,0.1073,0.3675,108.227,216198.5,4,2.5,1
1sSz8a84ezDX1LhXCIgt41,53.5,51.66666667,0.818,0.6275,0.5,-7.726,1,0.0749,0.53,0,0.104,0.6505,121.5065,208503,4,2.5,2
1SupJlEpv7RS2tPNRaHViT,74.3,85.97619048,0.7111,0.7161,5,-4.7721,0.3,0.11748,0.24736,0,0.15515,0.6473,136.8227,269043.3,4,3.8,1.7
1svaANJTE5KrG16fTGDqOs,74.75,82.5,0.651,0.58375,6.25,-5.92625,1,0.054475,0.66925,0,0.18325,0.83425,129.0885,161022.5,3.25,2,1
1sybJwRGo9WiiqcZLzzAbS,62.71428571,66.82738095,0.666857143,0.650571429,6.285714286,-7.425285714,0.285714286,0.198557143,0.120257143,0,0.154557143,0.472142857,128.828,163700.8571,3.571428571,3.571428571,1.857142857
1t20wYnTiAT0Bs7H1hv9Wt,72,69,0.611,0.39,2,-5.861,0,0.116,0.625,0,0.118,0.617,163.897,159512,4,1,1
1TA5sGRlKUJXBN4ZyJuDIX,84,78.70833334,0.7575,0.6135,5.5,-6.053,0.5,0.1519,0.569,1,0.3965,0.804,129.0185,238335,4,3.5,1
1tfhFc2Y8iplDKCteuXjCY,77,71.75,0.922,0.927,11,-3.025,1,0.105,0.283,1,0.719,0.796,129.978,219000,4,4,3
1ThoqLcyIYvZn7iWbj8fsj,76.33333333,75.16666667,0.678,0.499333333,8.333333333,-12.507,0,0.094333333,0.3,1,0.080566667,0.682333333,109.5386667,263971,4,1.333333333,1.333333333
1tMWkquIkQtVD6vaZlDbSQ,70,62,0.854,0.669,9,-5.206,0,0.0617,0.288,0,0.221,0.484,120.023,224000,4,1,1
1TtXnWcUs0FCkaZDPGYHdf,80,86.16666667,0.903,0.675,11,-3.445,0,0.214,0.542,0,0.0595,0.442,96.507,417920,4,6,2
1U1el3k54VvEUzo3ybLPlM,78.33333333,85.05555556,0.678333333,0.58,6,-7.819666667,0.333333333,0.119366667,0.295366667,0,0.106066667,0.417,120.121,184050.3333,4,2.333333333,1.333333333
1U5zgr455OGyIkLNXvDdrf,0.166666667,29.16666667,0.284083333,0.154570833,3.75,-21.96341667,0.833333333,0.042066667,0.986416667,1,0.138283333,0.269725,94.77733333,159727.25,3.5,3.333333333,1
1u7kkVrr14iBvrpYnZILJR,65,60,0.359,0.949,0,-7.649,1,0.101,0.0556,1,0.236,0.212,134.118,212480,4,1,1
1UAY1hWd5x69hPVXMXIeri,43,53,0.752,0.620333333,8.333333333,-8.463333333,0.333333333,0.231666667,0.4554,0,0.223033333,0.518333333,90.69566667,208541.6667,4,2,1
1UCxzrM5WJh9ure5vCcsim,61.33333333,68.33333333,0.741,0.733,8,-5.324333333,0.333333333,0.143166667,0.065533333,0,0.177,0.473,132.9893333,204563.3333,4,4.333333333,1.333333333
1UjLyuJUXKzlECQRLIsF3n,51.66666667,55,0.594,0.621666667,4,-6.817666667,1,0.047133333,0.168533333,0,0.104066667,0.403333333,124.095,218213.3333,3.666666667,1,1
1UjxAZqzphB1tsMb1aWBj0,66,63,0.853,0.689,10,-5.364,0,0.0564,0.0645,0,0.0415,0.948,125.01,245067,4,1,1
1uNFoZAHBGtllmzznpCI3s,81.76923077,93.58333333,0.664923077,0.614576923,4.807692308,-6.303038462,0.576923077,0.067276923,0.209888,0,0.159511538,0.482911538,121.1848846,193540.6538,3.923076923,1.923076923,1.461538462
1upnJgL8IkMC2SNtONW6h7,52,45,0.69,0.708,5,-7.626,1,0.0485,0.518,0,0.109,0.211,95.148,144888,4,2,2
1URnnhqYAYcrqrcwql10ft,78.75,86.02083333,0.7435,0.5235,3.25,-7.4935,0.375,0.228775,0.18643125,0,0.15805,0.2196625,130.172,243595.875,4,3.25,1.625
1uRxRKC7d9zwYGSRflTKDR,39,63,0.353,0.113,2,-18.839,1,0.0307,0.92,0,0.132,0.0885,141.012,84365,4,1,1
1UtaXKnNyKhj0efXu2rD5t,50,49,0.615,0.817,1,-5.76,0,0.0637,0.289,0,0.336,0.647,78.974,195045,4,1,1
1UTPBmNbXNTittyMJrNkvw,77,80.25,0.6425,0.803,1,-4.7565,0.5,0.0389,0.0686,0,0.1089,0.7535,111.47,140086.5,4,1.5,1
1uU7g3DNSbsu0QjSEqZtEd,82,77,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,132780,4,1,1
1uXtKoRnSL2151WEZFN9Ab,41,57,0.652,0.292,8,-16.984,0,0.525,0.895,0,0.176,0.221,119.931,202149,4,1,1
1V3hNQCQ9ZrVmRbiSm1d1A,29,28.41666667,0.669,0.63,7,-6.947,1,0.206,0.0249,0,0.134,0.732,82.424,256811,4,12,1
1VBflYyxBhnDc9uVib98rw,71,76,0.711,0.906,8,-2.671,1,0.0284,0.00952,0,0.153,0.824,125.916,157153,4,2,1
1vCWHaC5f2uS3yhpwWbIA6,84.25,85,0.54575,0.7835,5.25,-4.93125,0.5,0.047975,0.090325,0,0.1727,0.592,125.769,227447.75,4,1,1
1VeNLxolTVovUG1ROeumVp,71,68.66666667,0.863,0.471,6,-9.545,1,0.478,0.251,0,0.121,0.644,140.969,252907,4,6,2
1vgQksyJ0IVz8y9XerEOy3,57.38461538,70.05082418,0.681807692,0.736192308,6.576923077,-5.863,0.307692308,0.106692308,0.231942308,0,0.1671,0.441076923,114.1658077,190004.0769,3.961538462,2.5,1.846153846
1VJ0briNOlXRtJUAzoUJdt,65,70,0.808,0.994,1,-6.329,1,0.0709,0.00157,1,0.0684,0.732,127.008,197978,4,1,1
1VKWlHqcqwmU9CGKkJR09R,68,72.33333333,0.301,0.514,8,-6.976,1,0.0617,0.0723,0,0.251,0.153,145.59,291400,4,3,2
1vKXVGgIDP1XXZX4Tehjtn,60.44444444,63.61111111,0.769,0.853333333,5.666666667,-4.424777778,0.222222222,0.118333333,0.0721,0,0.142077778,0.663,125.4813333,187259.4444,4,1.222222222,1
1vo8zHmO1KzkuU9Xxh6J7W,65,78,0.638,0.75,1,-5.244,0,0.0754,0.0364,0,0.369,0.65,125.958,180952,4,2,2
1VPmR4DJC1PlOtd0IADAO0,83.5,88,0.7725,0.5955,3.5,-6.984,0.5,0.0379,0.225,0,0.2815,0.1515,109.98,156784,4,1,1
1VRHEWaa1c629ilW2QiodD,16,26,0.717,0.415,9,-8.642,0,0.0698,0.48,1,0.0969,0.342,85.006,124647,4,1,1
1vsjhdkRPXMutFDnXCb9Ln,0,43,0.243,0.0206,0,-33.243,1,0.044,0.979,1,0.112,0.319,64.413,72075,3,1,1
1vSN1fsvrzpbttOYGsliDr,76,72,0.414,0.664,1,-5.664,1,0.0415,0.227,0,0.271,0.526,137.095,118395,4,2,1
1vyhD5VmyZ7KMfW5gqLgo5,76.03571429,88.93214286,0.740321429,0.743892857,5.928571429,-4.902464286,0.357142857,0.113103571,0.111337857,0,0.180535714,0.662642857,120.4302143,220279.8571,4,2.857142857,1.785714286
1VZvpyWFZWk1GitulKUo3d,56,51,0.394,0.533,4,-9.648,1,0.0393,0.474,0,0.19,0.422,134.955,251533,4,1,1
1W2HyiqSQeUK1cjJx1bXqw,45,30,0.476,0.762,1,-5.197,1,0.0276,0.00741,0,0.233,0.553,166.234,160843,4,1,1
1W3FSF1BLpY3hlVIgvenLz,73,84,0.654,0.75,8,-7.509,0,0.105,0.246,1,0.167,0.557,92.78,272507,4,4,3
1w5Kfo2jwwIPruYS2UWh56,74.33333333,79,0.397,0.804333333,6.666666667,-6.503666667,0.666666667,0.037866667,0.136973333,1,0.259,0.552,98.62333333,284867,4,1,1
1WcwbtAnG5HWNbPPK84ued,63,60.33333333,0.665,0.846,2,-5.563,1,0.031,0.00559,1,0.134,0.78,123.988,134442,4,3,2
1WGmh9V1CkHZWM6xBRQjyw,53,45,0.793,0.696,9,-10.422,1,0.266,0.471,0,0.113,0.0673,98.032,166531,4,4,3
1WjBIvYAnZTkTh5UiZNwlR,63,58,0.775,0.601,5,-9.549,1,0.0849,0.129,1,0.129,0.355,121.998,419500,4,2,1
1WMwuNKzEFtU6pPkdtryYS,78,83.71428571,0.841,0.674,2,-5.35,1,0.0962,0.104,0,0.131,0.761,90.007,382555,4,7,3
1wNmJCRRNn8WpJrRSTKKqT,71,63.5,0.773,0.842,3,-4.001,1,0.0805,0.15,0,0.175,0.629,128.035,160845,4,2,1
1WO1hFAkFbeo9tV3uVX7Dy,72.5,73.25,0.72675,0.543,3.25,-8.21425,0.5,0.1905,0.120675,0,0.168025,0.76425,141.07975,179367.5,4,1.75,1.25
1WRM9i067hd2ujxxi8FI3m,75,65,0.438,0.71,2,-12.412,1,0.0919,0.262,1,0.221,0.53,145.928,210373,4,1,1
1WvvwcQx0tj6NdDhZZ2zZz,69,66.75,0.535,0.402,9,-10.884,1,0.031,0.000748,1,0.0812,0.0862,142.847,214395,4,4,2
1wxPItEzr7U7rGSMPqZ25r,76.33333333,73.66666667,0.725333333,0.230833333,7,-16.39133333,0.333333333,0.067166667,0.740333333,1,0.1219,0.375666667,116.9506667,143438,4,2,1
1wZtkThiXbVNtj6hee6dz9,72,77.5,0.554,0.784,1,-5.459,1,0.113,0.0607,0,0.301,0.61,96.699,352093,4,6,1
1X8wFHJFucBUmBc7spQ4jP,76,69,0.66,0.733,0,-4.619,1,0.0359,0.248,0,0.17,0.304,119.933,217000,4,3,2
1X9iZlQXfAAx4Vvmlqeao7,53.27272727,62.45454545,0.529,0.749909091,5.181818182,-5.793727273,0.727272727,0.067409091,0.287518182,0,0.152954545,0.500363636,132.0673636,212040.6364,4,1.090909091,1
1xfLBmx0n8DQri9HxJsq9O,60,61.66666667,0.593,0.96,10,-4.896,0,0.07,0.0431,1,0.245,0.448,126.998,172913,4,3,1
1XkoF8ryArs86LZvFOkbyr,76,75,0.911,0.551,8,-3.75,0,0.0449,0.132,0,0.0863,0.969,92.887,265867,4,1,1
1xNmvlEiICkRlRGqlNFZ43,72,67.33333333,0.467,0.757,2,-3.01,1,0.0517,0.0866,0,0.0742,0.383,131.993,254653,4,3,2
1xoxekeb8jUVHKJB7m6bfg,92,79.66666667,0.773,0.47,2,-7.93,1,0.0299,0.0153,1,0.0851,0.399,94.995,162680,4,3,2
1xqolkIzTFMmqgCuD48WNt,61.33333333,58,0.76,0.841666667,7.666666667,-4.605666667,0.333333333,0.090533333,0.212666667,0,0.246033333,0.648333333,119.9643333,186083.3333,4,1,1
1xsYReh7zhty26wD4tprKh,57.88888889,65.90740741,0.705888889,0.663444444,4.555555556,-6.823888889,0.444444444,0.276222222,0.150122222,0,0.126655556,0.344,122.2515556,205046.1111,3.888888889,3.666666667,1.222222222
1xVD6whrUwA8jeBkFshvFA,43,50,0.586,0.806,7,-8.559,1,0.106,0.0424,0,0.0891,0.628,129.862,171807,4,1,1
1Xylc3o4UrD53lo9CvFvVg,70.25,78,0.66025,0.67425,3.875,-4.960875,0.5,0.044775,0.3043975,0,0.1733875,0.490625,118.9705,199452.125,4,1.375,1
1XynjLPAyPi8SZAx8LHN0Z,78,74.5,0.738,0.85,8,-3.049,1,0.0642,0.105,0,0.23,0.865,98.013,192921,4,2,2
1Xyo4u8uXC1ZmMpatF05PJ,86.55555556,93.94444444,0.666277778,0.635666667,3.111111111,-6.576555556,0.555555556,0.064122222,0.154855556,0,0.138555556,0.452166667,123.3580556,222640.1111,3.888888889,1.611111111,1.333333333
1Y8cdNmUJH7yBTd9yOvr5i,44,82,0.261,0.327,9,-8.455,1,0.0435,0.691,0,0.123,0.333,165.363,221360,4,2,1
1YEn3oLhP4U22rlNkpPzB8,6,6,0.655,0.537,7,-9.953,1,0.184,0.4,1,0.236,0.624,84.706,128471,4,1,1
1YfEcTuGvBQ8xSD1f53UnK,51,76.8,0.557,0.819,1,-6.712,1,0.353,0.288,0,0.121,0.689,73.733,289170,1,5,1
1yPdXrLhRc50YbwiwCr1uN,72,59,0.537,0.786,8,-4.331,1,0.0317,0.075,0,0.253,0.178,127.994,208140,3,2,2
1yq9UuPp5DIb5w6eswGbKV,54.33333333,58,0.531333333,0.609,7.333333333,-6.139333333,1,0.037633333,0.456,0,0.32,0.560333333,121.6433333,226164.3333,4,1.333333333,1.333333333
1YuMdsP3xKZILtMuwMDNvN,1,0,0.616,0.735,9,-9.91,1,0.11,0.729,0,0.0904,0.827,153.015,209412,4,1,1
1yxSLGMDHlW21z4YXirZDS,75.33333333,81.83333333,0.7885,0.803166667,4.166666667,-4.547833333,0.666666667,0.108083333,0.074511667,0,0.292666667,0.675666667,115.1006667,238836.5,4,1.666666667,1.166666667
1yYkeH8fDEJY4bJtlUseKK,16,23,0.208,0.601,0,-8.023,1,0.0354,0.0000644,1,0.129,0.157,79.125,367333,3,1,1
1YzDKK9gJRBqqkL5wxQQTa,48,57.5,0.72,0.646,6,-7.691,0,0.106,0.237,0,0.127,0.0958,80.013,159250,4,2,2
1z4g3DjTBBZKhvAroFlhOM,77,76,0.695,0.896,5,-1.24,1,0.0847,0.179,0,0.0626,0.508,119.959,181760,4,1,1
1zDnARSHiWiOGH7QmiHORQ,64,64,0.92,0.526,1,-7.584,1,0.438,0.381,1,0.344,0.316,96.524,179122,4,3,2
1ZDu0fOcpCIjDwyl2cvk08,58.72727273,63.10984848,0.733909091,0.664727273,5.181818182,-7.019363636,0.545454545,0.210772727,0.204718182,0,0.166027273,0.527272727,127.7036364,175872.4545,4,3.727272727,2.090909091
1ZEMLFeC3e4J8Y9exK3dKp,18,30,0.579,0.654,1,-7.138,1,0.0309,0.419,0,0.31,0.287,118.003,168072,4,1,1
1zHtOXPGku1mwXqEJkbIkF,47,32,0.898,0.95,2,-7.141,0,0.0463,0.153,1,0.26,0.968,134.954,152000,4,1,1
1zNqDE7qDGCsyzJwohVaoX,75,82.66666667,0.6935,0.7365,9.5,-4.861,0.5,0.04805,0.31,0,0.4315,0.6815,113.973,234733,4,2.5,2
1zNqQNIdeOUZHb8zbZRFMX,81.5,85.25,0.736,0.62325,4.75,-5.10875,0.75,0.067075,0.287125,0,0.0922,0.71475,95.70625,187101.25,4,2.5,1.75
1zOHXr7t2zVsIXLH3wWMtz,46,31,0.633,0.946,6,-4.937,0,0.0412,0.0369,0,0.305,0.921,146.979,177959,4,2,1
1zpayIeqvSHaScS2EatnfI,11,6,0.783,0.606,6,-9.944,0,0.0829,0.294,1,0.113,0.355,142.969,191496,4,1,1
1zSOIzO4LhAGWTnfrWEzEQ,12,33,0.772,0.359,10,-11.033,0,0.177,0.231,1,0.101,0.889,139.976,63429,4,1,1
1zsXuB9CCZQ2a7ZeVLxtXr,30,41,0.648,0.583,9,-9.001,0,0.0319,0.00228,1,0.342,0.205,88.005,174576,4,1,1
1ZwdS5xdxEREPySFridCfh,73.75,75.58333333,0.78075,0.7105,7,-6.94975,0.75,0.205175,0.09245,0,0.2987,0.64675,113.8065,279760.25,4,2,1.5
20akE7sZUTpZSC78lPhqvt,67,60,0.956,0.854,9,-5.964,0,0.224,0.364,0,0.0251,0.968,120.771,249036,4,1,1
20DZAfCuP1TKZl5KcY7z3Q,81,72,0.541,0.153,6,-10.654,1,0.0303,0.882,0,0.16,0.359,139.644,176972,4,2,1
20EGKg0XsxPJ0GRHxfb9LX,74,76.25,0.717,0.692,1,-5.971,0,0.0723,0.0675,0,0.088,0.524,102.996,141204,4,4,2
20gsENnposVs2I4rQ5kvrf,68,76.75,0.655,0.733,3.5,-6.0705,1,0.04845,0.2655,0,0.09265,0.538,104.969,182857,4,2,2
20JZFwl6HVl6yg8a4H3ZqK,82,82,0.5425,0.8605,8,-3.89,0.5,0.04765,0.09786,0,0.0563,0.5935,95.983,199827,4,1,1
20sxb77xiYeusSH8cVdatc,82,90,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,180522,4,2,1
21451j1KhjAiaYKflxBjr1,73.2,82.66666667,0.7294,0.842,5.8,-3.834,1,0.05414,0.15944,0,0.11502,0.7138,104.9838,231408.6,4,2.6,1.4
21AUdblPrTRzkvJn8FGrlk,71,81,0.85,0.5,8,-6.708,1,0.0665,0.0139,1,0.0947,0.816,160.02,170509,4,3,3
21bkNzNX7do9qb8SM9wFQF,30,46,0.543,0.593,0,-9.69,1,0.0809,0.594,0,0.12,0.585,164.929,209644,3,1,1
21E3waRsmPlU7jZsS13rcj,76.75,82.02083333,0.64625,0.795,4.75,-4.46525,0.75,0.073675,0.137525,0,0.4805,0.64875,122.4745,226392.75,4,2.75,1.75
21UJ7PRWb3Etgsu99f8yo8,66,68,0.508,0.826,1,-4.088,0,0.0405,0.018,0,0.28,0.404,120.854,205067,4,1,1
21UPYSRWFKwtqvSAnFnSvS,88,79.66666667,0.87,0.523,1,-8.052,0,0.0602,0.433,0,0.113,0.319,110.02,204764,4,3,1
21WS9wngs9AqFckK7yYJPM,76,85.33333333,0.8,0.526,8,-5.153,1,0.0716,0.334,1,0.0571,0.746,129.874,150475,4,3,2
22bE4uQ6baNwSHPVcDxLCe,78.5,82,0.63,0.8145,4.25,-7.634,1,0.09395,0.1623,1,0.1694,0.76875,133.37125,254073.5,4,1,1
22Cystg6RBrIsT1eQcex3t,23,11,0.528,0.529,0,-10.317,0,0.0328,0.968,1,0.176,0.167,110.035,142821,4,1,1
22iReAVbS89MGsAcRAXeZ8,0,2,0.738,0.642,11,-6.898,0,0.0377,0.00744,0,0.129,0.255,130.058,177345,4,1,1
22wbnEMDvgVIAGdFeek6ET,88,72,0.391,0.335,0,-10.064,1,0.0763,0.389,0,0.102,0.116,174.185,193733,3,1,1
22XVSTMZerjq8l2QxXNMFY,50,52.75,0.5375,0.69,2,-5.8315,0.5,0.0518,0.3855,0,0.0778,0.5025,138.47,252060,4,2.5,1
237CwiTh0USBnyLOSC3FIW,50.5,49.75,0.671,0.6615,8.5,-6.7785,0,0.037,0.31565,0,0.214,0.641,106.4775,234045,4,1.5,1
23fqKkggKUBHNkbKtXEls4,76.75,80.875,0.672,0.56875,5.5,-6.955,1,0.0589,0.167775,0,0.15285,0.47925,105.98975,214072.75,4,2,1.75
23QiUDhZI1asndJml1wpfV,44,42,0.814,0.774,0,-5.572,1,0.0705,0.31,0,0.0767,0.56,103.011,197039,4,1,1
23rdR5gsZI5BqncTEKLtDU,89,74,0.824,0.862,2,-3.424,1,0.126,0.0076,1,0.303,0.801,122.98,169153,4,5,2
23TFHmajVfBtlRx5MXqgoz,57.71428571,77.26285714,0.729842857,0.679942857,5.514285714,-6.140614286,0.314285714,0.098725714,0.131109743,0,0.16909,0.446342857,127.1150714,196825.2143,3.985714286,2.014285714,1.228571429
23wEWD21D4TPYiJugoXmYb,74,84,0.657,0.571,9,-6.52,1,0.0379,0.6,0,0.195,0.798,126.004,264000,4,2,2
